date,movement,quality,expression,BenchmarkPct,player,Bio_completeness,Bio_composite,Msk_joint_range_completeness,Msk_joint_range_composite,Msk_load_tolerance_completeness,Msk_load_tolerance_composite,Subjective_completeness,Subjective_composite,Soreness_completeness,Soreness_composite,Sleep_completeness,Sleep_composite,emboss_baseline_score
2024-08-12,Agility,Acceleration,Dynamic,98.93,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Sprint,Max velocity,Isometric,91.75,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Sprint,Max velocity,Dynamic,96.1,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Upper Body,Push,Isometric,105.25,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Upper Body,Push,Dynamic,106.29,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Upper Body,Pull,Isometric,101.71,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Upper Body,Pull,Dynamic,99.69,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Jump,Take off,Isometric,91.49,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Jump,Take off,Dynamic,103.8,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Jump,Land,Isometric,109.69,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Jump,Land,Dynamic,105.52,Reece James,0.88,4.2,0.99,-7.96,0.96,-1.36,0.88,-7.44,0.96,3.59,0.85,-2.57,-1.92
2024-08-12,Agility,Acceleration,Isometric,96.83,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Agility,Acceleration,Dynamic,104.55,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Sprint,Max velocity,Isometric,108.96,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Sprint,Max velocity,Dynamic,103.64,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Upper Body,Push,Isometric,98.59,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Upper Body,Push,Dynamic,91.35,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Upper Body,Pull,Isometric,105.15,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Upper Body,Pull,Dynamic,102.55,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Jump,Take off,Isometric,97.13,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Jump,Take off,Dynamic,105.7,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Jump,Land,Isometric,108.25,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Jump,Land,Dynamic,93.62,Ben Chilwell,,,,,0.81,6.82,0.95,6.23,0.88,1.56,0.91,-6.86,1.94
2024-08-12,Agility,Acceleration,Isometric,109.18,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Agility,Acceleration,Dynamic,90.24,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Sprint,Max velocity,Isometric,106.43,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Sprint,Max velocity,Dynamic,107.25,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Upper Body,Push,Isometric,90.85,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Upper Body,Push,Dynamic,95.89,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Upper Body,Pull,Isometric,103.62,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Upper Body,Pull,Dynamic,101.74,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Jump,Take off,Isometric,97.22,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Jump,Take off,Dynamic,99.86,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Jump,Land,Isometric,97.1,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Jump,Land,Dynamic,104.03,César Azpilicueta,0.85,3.62,0.91,1.25,0.99,1.15,0.93,-4.34,0.95,-7.83,0.81,-6.45,-2.1
2024-08-12,Agility,Acceleration,Isometric,100.49,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Agility,Acceleration,Dynamic,90.88,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Sprint,Max velocity,Isometric,105.02,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Sprint,Max velocity,Dynamic,105.09,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Upper Body,Push,Isometric,103.99,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Upper Body,Push,Dynamic,99.52,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Upper Body,Pull,Isometric,91.48,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Upper Body,Pull,Dynamic,101.12,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Jump,Take off,Isometric,102.95,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Jump,Take off,Dynamic,99.55,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Jump,Land,Isometric,105.58,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Jump,Land,Dynamic,95.33,Andreas Christensen,0.95,-9.7,0.8,-0.33,0.94,8.14,0.9,-2.45,0.89,1.97,0.86,-6.76,-1.52
2024-08-12,Agility,Acceleration,Isometric,90.96,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Agility,Acceleration,Dynamic,93.62,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Sprint,Max velocity,Isometric,90.75,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Sprint,Max velocity,Dynamic,97.05,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Upper Body,Push,Isometric,92.55,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Upper Body,Push,Dynamic,109.88,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Upper Body,Pull,Isometric,93.41,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Upper Body,Pull,Dynamic,98.66,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Jump,Take off,Isometric,98.9,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Jump,Take off,Dynamic,106.08,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Jump,Land,Isometric,103.02,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Jump,Land,Dynamic,96.19,Marcos Alonso,0.81,6.46,0.94,4.53,0.97,0.44,0.93,1.36,0.94,9.2,,,4.4
2024-08-12,Agility,Acceleration,Isometric,90.69,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Agility,Acceleration,Dynamic,102.75,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Sprint,Max velocity,Isometric,94.36,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Sprint,Max velocity,Dynamic,96.89,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Upper Body,Push,Isometric,102.52,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Upper Body,Push,Dynamic,105.49,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Upper Body,Pull,Isometric,109.15,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Upper Body,Pull,Dynamic,91.22,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Jump,Take off,Isometric,103.84,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Jump,Take off,Dynamic,100.78,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Jump,Land,Isometric,100.53,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Jump,Land,Dynamic,95.26,N'Golo Kanté,0.85,-5.2,0.95,-1.63,0.84,-6.47,0.92,-7.73,,,0.92,-6.41,-5.49
2024-08-12,Agility,Acceleration,Isometric,109.73,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Agility,Acceleration,Dynamic,101.64,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Sprint,Max velocity,Isometric,105.98,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Sprint,Max velocity,Dynamic,94.76,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Upper Body,Push,Isometric,102.54,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Upper Body,Push,Dynamic,99.21,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Upper Body,Pull,Isometric,100.91,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Upper Body,Pull,Dynamic,91.68,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Jump,Take off,Isometric,108.73,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Jump,Take off,Dynamic,100.48,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Jump,Land,Isometric,97.94,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Jump,Land,Dynamic,106.11,Jorginho,0.91,-5.45,0.87,-9.21,0.93,4.42,0.82,-0.45,,,0.82,-6.07,-3.35
2024-08-12,Agility,Acceleration,Isometric,99.97,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Agility,Acceleration,Dynamic,104.44,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Sprint,Max velocity,Isometric,106.57,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Sprint,Max velocity,Dynamic,99.04,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Upper Body,Push,Isometric,90.49,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Upper Body,Push,Dynamic,93.74,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Upper Body,Pull,Isometric,93.34,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Upper Body,Pull,Dynamic,91.08,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Jump,Take off,Isometric,101.69,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Jump,Take off,Dynamic,95.21,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Jump,Land,Isometric,90.54,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Jump,Land,Dynamic,97.82,Mason Mount,,,0.83,6.59,0.98,-4.58,0.94,-5.32,0.8,-6.35,0.82,9.73,0.01
2024-08-12,Agility,Acceleration,Isometric,100.46,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Agility,Acceleration,Dynamic,105.32,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Sprint,Max velocity,Isometric,106.04,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Sprint,Max velocity,Dynamic,105.66,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Upper Body,Push,Isometric,91.06,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Upper Body,Push,Dynamic,100.32,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Upper Body,Pull,Isometric,105.22,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Upper Body,Pull,Dynamic,94.19,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Jump,Take off,Isometric,92.68,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Jump,Take off,Dynamic,101.44,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Jump,Land,Isometric,91.6,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Jump,Land,Dynamic,94.08,Kai Havertz,0.88,8.53,,,,,0.85,5.19,0.98,-5.03,0.82,-2.52,1.54
2024-08-12,Agility,Acceleration,Isometric,100.84,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Agility,Acceleration,Dynamic,100.37,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Sprint,Max velocity,Isometric,102.0,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Sprint,Max velocity,Dynamic,94.32,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Upper Body,Push,Isometric,99.92,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Upper Body,Push,Dynamic,97.78,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Upper Body,Pull,Isometric,91.07,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Upper Body,Pull,Dynamic,107.92,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Jump,Take off,Isometric,102.94,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Jump,Take off,Dynamic,91.01,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Jump,Land,Isometric,103.95,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Jump,Land,Dynamic,106.7,Christian Pulisic,0.85,2.76,0.87,-4.27,0.89,-1.99,0.96,0.05,0.87,-6.8,0.92,5.35,-0.82
2024-08-12,Agility,Acceleration,Isometric,105.44,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Agility,Acceleration,Dynamic,106.02,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Sprint,Max velocity,Isometric,93.95,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Sprint,Max velocity,Dynamic,104.41,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Upper Body,Push,Isometric,99.48,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Upper Body,Push,Dynamic,94.39,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Upper Body,Pull,Isometric,91.8,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Upper Body,Pull,Dynamic,92.25,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Jump,Take off,Isometric,99.65,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Jump,Take off,Dynamic,93.78,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Jump,Land,Isometric,102.02,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Jump,Land,Dynamic,102.25,Mateo Kovačić,0.85,1.67,0.83,-2.73,0.96,-2.71,0.93,-8.44,0.98,-6.99,0.97,-8.78,-4.66
2024-08-12,Agility,Acceleration,Isometric,108.73,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Agility,Acceleration,Dynamic,102.22,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Sprint,Max velocity,Isometric,96.82,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Sprint,Max velocity,Dynamic,95.61,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Upper Body,Push,Isometric,95.05,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Upper Body,Push,Dynamic,94.17,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Upper Body,Pull,Isometric,97.87,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Upper Body,Pull,Dynamic,98.64,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Jump,Take off,Isometric,93.85,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Jump,Take off,Dynamic,94.97,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Jump,Land,Isometric,106.81,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Jump,Land,Dynamic,107.27,Conor Gallagher,0.87,5.14,0.94,-6.88,0.95,-1.74,0.95,-5.5,0.97,-5.4,0.89,-6.91,-3.55
2024-08-12,Agility,Acceleration,Isometric,99.14,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Agility,Acceleration,Dynamic,108.88,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Sprint,Max velocity,Isometric,100.94,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Sprint,Max velocity,Dynamic,103.32,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Upper Body,Push,Isometric,96.86,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Upper Body,Push,Dynamic,102.56,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Upper Body,Pull,Isometric,98.31,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Upper Body,Pull,Dynamic,105.82,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Jump,Take off,Isometric,94.19,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Jump,Take off,Dynamic,108.21,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Jump,Land,Isometric,97.86,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Jump,Land,Dynamic,101.87,Timo Werner,0.9,1.97,0.82,7.51,0.91,-9.38,0.85,0.79,0.91,-8.45,0.92,-5.21,-2.13
2024-08-12,Agility,Acceleration,Isometric,101.29,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Agility,Acceleration,Dynamic,96.33,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Sprint,Max velocity,Isometric,95.85,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Sprint,Max velocity,Dynamic,109.63,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Upper Body,Push,Isometric,105.64,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
